as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
2002-12-31,spell-HSY-19960102,,HSY,HSY,Hershey Company (The),Hershey Company (The),1996-01-02,,fja_history,auto
2002-12-31,spell-HUM-19960102,,HUM,HUM,Humana,Humana,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-IBM-19960102,,IBM,IBM,IBM,IBM,1996-01-02,,fja_history,auto
2002-12-31,spell-IFF-19960102,,IFF,IFF,International Flavors & Fragrances,International Flavors & Fragrances,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-IGT-20010904,,IGT,IGT,International Game Technology,,2001-09-04,2014-06-20,fja_history,auto
2002-12-31,spell-INTC-19960102,,INTC,INTC,Intel,Intel,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-INTU-20001211,,INTU,INTU,Intuit,Intuit,2000-12-11,,fja_history,auto
2002-12-31,spell-IP-19960102,,IP,IP,International Paper,International Paper,1996-01-02,,fja_history,auto
2002-12-31,spell-IPG-19960102,,IPG,IPG,Interpublic Group,,1996-01-02,2025-11-28,fja_history,reused_symbol_requires_override
2002-12-31,spell-IR-19960102,,IR,IR,Ingersoll Rand,Ingersoll Rand,1996-01-02,2009-07-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-ITT-19960102,,ITT,ITT,ITT,,1996-01-02,2011-11-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-ITW-19960102,,ITW,ITW,Illinois Tool Works,Illinois Tool Works,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-JAVA-19960102,,JAVA,JAVA,JAVA,,1996-01-02,2010-01-27,fja_history,auto
2002-12-31,spell-JBL-20010130,,JBL,JBL,Jabil,Jabil,2001-01-30,2014-11-05,fja_history,reused_symbol_requires_override
2002-12-31,spell-JCI-19960102,,JCI,JCI,Johnson Controls,Johnson Controls,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-JCP-19960102,,JCP,JCP,JCPenney,,1996-01-02,2013-12-02,fja_history,reused_symbol_requires_override
2002-12-31,spell-JHF-20010629,,JHF,JHF,JHF,,2001-06-29,2004-04-29,fja_history,auto
2002-12-31,spell-JNJ-19960102,,JNJ,JNJ,Johnson & Johnson,Johnson & Johnson,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-JNS-20000713,,JNS,JNS,Janus Capital Group,,2000-07-13,2011-11-23,fja_history,auto
2002-12-31,spell-JNY-20011217,,JNY,JNY,Jones Apparel Group,,2001-12-17,2009-03-04,fja_history,auto
2002-12-31,spell-JP-19960102,,JP,JP,JP,,1996-01-02,2006-04-03,fja_history,reused_symbol_requires_override
2002-12-31,spell-JPM-19960102,,JPM,JPM,JPMorgan Chase,JPMorgan Chase,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-JWN-19960102,,JWN,JWN,Nordstrom,,1996-01-02,2020-06-22,fja_history,reused_symbol_requires_override
2002-12-31,spell-K-19960102,,K,K,Kellanova,,1996-01-02,2025-12-11,fja_history,reused_symbol_requires_override
2002-12-31,spell-KATE-19960102,,KATE,KATE,KATE,,1996-01-02,2008-12-02,fja_history,reused_symbol_requires_override
2002-12-31,spell-KBH-19960102,,KBH,KBH,KB Home,,1996-01-02,2009-12-21,fja_history,reused_symbol_requires_override
2002-12-31,spell-KEY-19960102,,KEY,KEY,KeyCorp,KeyCorp,1996-01-02,,fja_history,auto
2002-12-31,spell-KG-20001003,,KG,KG,King Pharmaceuticals,,2000-10-03,2010-12-20,fja_history,auto
2002-12-31,spell-KLAC-19970915,,KLAC,KLAC,KLA Corporation,KLA Corporation,1997-09-15,,fja_history,auto
2002-12-31,spell-KMB-19960102,,KMB,KMB,Kimberly-Clark,Kimberly-Clark,1996-01-02,,fja_history,auto
2002-12-31,spell-KMG-19960102,,KMG,KMG,KMG,,1996-01-02,2006-08-11,fja_history,reused_symbol_requires_override
2002-12-31,spell-KMI-20001212,,KMI,KMI,Kinder Morgan,Kinder Morgan,2000-12-12,2007-05-31,fja_history,reused_symbol_requires_override
2002-12-31,spell-KO-19960102,,KO,KO,Coca-Cola Company (The),Coca-Cola Company (The),1996-01-02,,fja_history,auto
2002-12-31,spell-KR-19960102,,KR,KR,Kroger,Kroger,1996-01-02,,fja_history,auto
2002-12-31,spell-KRB-19960102,,KRB,KRB,KRB,,1996-01-02,2006-01-03,fja_history,reused_symbol_requires_override
2002-12-31,spell-KRI-19960102,,KRI,KRI,KRI,,1996-01-02,2006-06-28,fja_history,auto
2002-12-31,spell-KSE-20000821,,KSE,KSE,KeySpan,,2000-08-21,2007-08-27,fja_history,auto
2002-12-31,spell-KSS-19980814,,KSS,KSS,Kohl's,,1998-08-14,2020-09-21,fja_history,auto
2002-12-31,spell-L-19960102,,L,L,Loews Corporation,Loews Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-LB-19960102,,LB,LB,LB,,1996-01-02,2021-08-03,fja_history,auto
2002-12-31,spell-LEG-19991018,,LEG,LEG,Leggett & Platt,,1999-10-18,2021-12-20,fja_history,auto
2002-12-31,spell-LEHMQ-19980112,,LEHMQ,LEHMQ,LEHMQ,,1998-01-12,2008-09-17,fja_history,auto
2002-12-31,spell-LLTC-20000403,,LLTC,LLTC,Linear Technology,,2000-04-03,2017-03-13,fja_history,auto
2002-12-31,spell-LLY-19960102,,LLY,LLY,Lilly (Eli),Lilly (Eli),1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-LMT-19960102,,LMT,LMT,Lockheed Martin,Lockheed Martin,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-LNC-19960102,,LNC,LNC,Lincoln National Corporation,,1996-01-02,2023-09-18,fja_history,reused_symbol_requires_override
2002-12-31,spell-LOW-19960102,,LOW,LOW,Lowe's,Lowe's,1996-01-02,,fja_history,auto
2002-12-31,spell-LPX-19960102,,LPX,LPX,LPX,,1996-01-02,2006-11-10,fja_history,reused_symbol_requires_override
2002-12-31,spell-LSI-19960102,,LSI,LSI,LSI Corporation,,1996-01-02,2014-05-07,fja_history,auto
2002-12-31,spell-LU-19961001,,LU,LU,LU,,1996-10-01,2006-12-01,fja_history,auto
2002-12-31,spell-LUV-19960102,,LUV,LUV,Southwest Airlines,Southwest Airlines,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-LXK-19990813,,LXK,LXK,Lexmark,,1999-08-13,2012-10-01,fja_history,auto
2002-12-31,spell-M-19960102,,M,M,Macy's,,1996-01-02,2020-04-06,fja_history,reused_symbol_requires_override
2002-12-31,spell-MAR-19980521,,MAR,MAR,Marriott International,Marriott International,1998-05-21,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MAS-19960102,,MAS,MAS,Masco,Masco,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MAT-19960102,,MAT,MAT,Mattel,,1996-01-02,2019-06-07,fja_history,reused_symbol_requires_override
2002-12-31,spell-MAY-19960102,,MAY,MAY,MAY,,1996-01-02,2005-08-29,fja_history,auto
2002-12-31,spell-MBI-19961203,,MBI,MBI,MBIA,,1996-12-03,2009-12-21,fja_history,auto
2002-12-31,spell-MCD-19960102,,MCD,MCD,McDonald's,McDonald's,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MCK-19990113,,MCK,MCK,McKesson Corporation,McKesson Corporation,1999-01-13,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MCO-19960102,,MCO,MCO,Moody's Corporation,Moody's Corporation,1996-01-02,,fja_history,auto
2002-12-31,spell-MDP-19960102,,MDP,MDP,Meredith Corp,,1996-01-02,2011-01-04,fja_history,reused_symbol_requires_override
2002-12-31,spell-MDR-19960102,,MDR,MDR,MDR,,1996-01-02,2003-08-20,fja_history,reused_symbol_requires_override
2002-12-31,spell-MDT-19960102,,MDT,MDT,Medtronic,Medtronic,1996-01-02,,fja_history,auto
2002-12-31,spell-MEDI-20000616,,MEDI,MEDI,MEDI,,2000-06-16,2007-06-01,fja_history,auto
2002-12-31,spell-MEL-19960102,,MEL,MEL,MEL,,1996-01-02,2007-07-02,fja_history,auto
2002-12-31,spell-MER-19960102,,MER,MER,MER,,1996-01-02,2009-01-02,fja_history,reused_symbol_requires_override
2002-12-31,spell-MERQ-20000629,,MERQ,MERQ,MERQ,,2000-06-29,2006-01-04,fja_history,auto
2002-12-31,spell-MET-20001211,,MET,MET,MetLife,MetLife,2000-12-11,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MI-20020211,,MI,MI,Marshall & Ilsley,,2002-02-11,2011-07-06,fja_history,auto
2002-12-31,spell-MIL-19960102,,MIL,MIL,Millipore,,1996-01-02,2010-07-15,fja_history,reused_symbol_requires_override
2002-12-31,spell-MIR-20010403,,MIR,MIR,MIR,,2001-04-03,2003-07-17,fja_history,reused_symbol_requires_override
2002-12-31,spell-MMC-19960102,,MMC,MMC,MMC,,1996-01-02,2026-01-14,fja_history,reused_symbol_requires_override
2002-12-31,spell-MMM-19960102,,MMM,MMM,3M,3M,1996-01-02,,fja_history,auto
2002-12-31,spell-MO-19960102,,MO,MO,Altria,Altria,1996-01-02,,fja_history,auto
2002-12-31,spell-MOLX-19991201,,MOLX,MOLX,Molex,,1999-12-01,2013-12-09,fja_history,auto
2002-12-31,spell-MON-20020814,,MON,MON,Monsanto,,2002-08-14,2018-06-07,fja_history,auto
2002-12-31,spell-MRK-19960102,,MRK,MRK,Merck & Co.,Merck & Co.,1996-01-02,,fja_history,auto
2002-12-31,spell-MRO-19960102,,MRO,MRO,Marathon Oil,,1996-01-02,2024-11-26,fja_history,auto
2002-12-31,spell-MS-19960102,,MS,MS,Morgan Stanley,Morgan Stanley,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MSFT-19960102,,MSFT,MSFT,Microsoft,Microsoft,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MSI-19960102,,MSI,MSI,Motorola Solutions,Motorola Solutions,1996-01-02,,fja_history,auto
2002-12-31,spell-MTG-19960719,,MTG,MTG,MTG,,1996-07-19,2008-10-31,fja_history,auto
2002-12-31,spell-MTLQQ-19960102,,MTLQQ,MTLQQ,MTLQQ,,1996-01-02,2009-06-03,fja_history,auto
2002-12-31,spell-MU-19960102,,MU,MU,Micron Technology,Micron Technology,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-MWV-19960102,,MWV,MWV,MWV,,1996-01-02,2015-07-02,fja_history,auto
2002-12-31,spell-MWW-20010604,,MWW,MWW,Monster Worldwide,,2001-06-04,2011-12-19,fja_history,auto
2002-12-31,spell-MXIM-20000510,,MXIM,MXIM,Maxim Integrated Products,,2000-05-10,2007-09-27,fja_history,reused_symbol_requires_override
2002-12-31,spell-MYG-19960102,,MYG,MYG,MYG,,1996-01-02,2006-04-03,fja_history,reused_symbol_requires_override
2002-12-31,spell-NAV-19960102,,NAV,NAV,NAV,,1996-01-02,2006-12-20,fja_history,reused_symbol_requires_override
2002-12-31,spell-NBR-20001018,,NBR,NBR,Nabors Industries,,2000-10-18,2015-03-23,fja_history,auto
2002-12-31,spell-NCC-19960102,,NCC,NCC,National City,,1996-01-02,2009-01-02,fja_history,auto
2002-12-31,spell-NCR-20000104,,NCR,NCR,NCR Corporation,,2000-01-04,2007-10-01,fja_history,auto
2002-12-31,spell-NE-20010116,,NE,NE,Noble Corporation,,2001-01-16,2009-03-27,fja_history,reused_symbol_requires_override
2002-12-31,spell-NEE-19960102,,NEE,NEE,NextEra Energy,NextEra Energy,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-NEM-19960102,,NEM,NEM,Newmont,Newmont,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-NFB-20020717,,NFB,NFB,NFB,,2002-07-17,2006-12-01,fja_history,auto
2002-12-31,spell-NI-20001102,,NI,NI,NiSource,NiSource,2000-11-02,,fja_history,auto
2002-12-31,spell-NKE-19960102,,NKE,NKE,"Nike, Inc.","Nike, Inc.",1996-01-02,,fja_history,auto
2002-12-31,spell-NOC-19960102,,NOC,NOC,Northrop Grumman,Northrop Grumman,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-NOVL-19960102,,NOVL,NOVL,Novell,,1996-01-02,2011-04-28,fja_history,reused_symbol_requires_override
2002-12-31,spell-NSC-19960102,,NSC,NSC,Norfolk Southern,Norfolk Southern,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-NSM-19960102,,NSM,NSM,National Semiconductor,,1996-01-02,2011-09-26,fja_history,reused_symbol_requires_override
2002-12-31,spell-NTAP-19990625,,NTAP,NTAP,NetApp,NetApp,1999-06-25,,fja_history,auto
2002-12-31,spell-NTRS-19980130,,NTRS,NTRS,Northern Trust,Northern Trust,1998-01-30,,fja_history,auto
2002-12-31,spell-NUE-19960102,,NUE,NUE,Nucor,Nucor,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-NVDA-20011130,,NVDA,NVDA,Nvidia,Nvidia,2001-11-30,,fja_history,auto
2002-12-31,spell-NVLS-20000619,,NVLS,NVLS,Novellus Systems,,2000-06-19,2012-06-05,fja_history,auto
2002-12-31,spell-NWL-19960102,,NWL,NWL,Newell Brands,,1996-01-02,2023-09-18,fja_history,auto
2002-12-31,spell-NXTL-19980401,,NXTL,NXTL,NXTL,,1998-04-01,2005-08-15,fja_history,auto
2002-12-31,spell-NYT-19960102,,NYT,NYT,The New York Times Company,,1996-01-02,2010-12-20,fja_history,auto
2002-12-31,spell-ODP-19990624,,ODP,ODP,Office Depot,,1999-06-24,2010-12-20,fja_history,auto
2002-12-31,spell-OMC-19971224,,OMC,OMC,Omnicom Group,Omnicom Group,1997-12-24,,fja_history,reused_symbol_requires_override
2002-12-31,spell-OMX-19960102,,OMX,OMX,OfficeMax,,1996-01-02,2008-06-23,fja_history,reused_symbol_requires_override
2002-12-31,spell-ONE-19960102,,ONE,ONE,ONE,,1996-01-02,2004-07-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-ORCL-19960102,,ORCL,ORCL,Oracle Corporation,Oracle Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-OXY-19960102,,OXY,OXY,Occidental Petroleum,Occidental Petroleum,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-PAYX-19981001,,PAYX,PAYX,Paychex,Paychex,1998-10-01,,fja_history,auto
2002-12-31,spell-PBG-20010514,,PBG,PBG,PBG,,2001-05-14,2010-03-01,fja_history,auto
2002-12-31,spell-PBI-19960102,,PBI,PBI,Pitney Bowes,,1996-01-02,2017-03-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-PCAR-19960102,,PCAR,PCAR,Paccar,Paccar,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-PCG-19960102,,PCG,PCG,PG&E Corporation,PG&E Corporation,1996-01-02,2019-01-18,fja_history,reused_symbol_requires_override
2002-12-31,spell-PCL-20020117,,PCL,PCL,Plum Creek Timber,,2002-01-17,2016-02-22,fja_history,auto
2002-12-31,spell-PCS-19981124,,PCS,PCS,MetroPCS,,1998-11-24,2004-04-23,fja_history,auto
2002-12-31,spell-PD-19960102,,PD,PD,PD,,1996-01-02,2007-03-20,fja_history,reused_symbol_requires_override
2002-12-31,spell-PEG-19960102,,PEG,PEG,Public Service Enterprise Group,Public Service Enterprise Group,1996-01-02,,fja_history,auto
2002-12-31,spell-PEP-19960102,,PEP,PEP,PepsiCo,PepsiCo,1996-01-02,,fja_history,auto
2002-12-31,spell-PFE-19960102,,PFE,PFE,Pfizer,Pfizer,1996-01-02,,fja_history,auto
2002-12-31,spell-PFG-20020722,,PFG,PFG,Principal Financial Group,Principal Financial Group,2002-07-22,,fja_history,auto
2002-12-31,spell-PG-19960102,,PG,PG,Procter & Gamble,Procter & Gamble,1996-01-02,,fja_history,auto
2002-12-31,spell-PGL-19960102,,PGL,PGL,PGL,,1996-01-02,2007-02-22,fja_history,reused_symbol_requires_override
2002-12-31,spell-PGN-19960102,,PGN,PGN,Progress Energy,,1996-01-02,2012-07-02,fja_history,reused_symbol_requires_override
2002-12-31,spell-PGR-19970804,,PGR,PGR,Progressive Corporation,Progressive Corporation,1997-08-04,,fja_history,auto
2002-12-31,spell-PH-19960102,,PH,PH,Parker Hannifin,Parker Hannifin,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-PHA-19960102,,PHA,PHA,PHA,,1996-01-02,2003-04-16,fja_history,auto
2002-12-31,spell-PHM-19960102,,PHM,PHM,PulteGroup,PulteGroup,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-PKI-19960102,,PKI,PKI,PKI,,1996-01-02,2023-05-16,fja_history,reused_symbol_requires_override
2002-12-31,spell-PLL-19960102,,PLL,PLL,Pall Corporation,,1996-01-02,2015-08-31,fja_history,auto
2002-12-31,spell-PMCS-20010803,,PMCS,PMCS,PMCS,,2001-08-03,2007-07-02,fja_history,auto
2002-12-31,spell-PNC-19960102,,PNC,PNC,PNC Financial Services,PNC Financial Services,1996-01-02,,fja_history,auto
2002-12-31,spell-PNW-19991004,,PNW,PNW,Pinnacle West Capital,Pinnacle West Capital,1999-10-04,,fja_history,auto
2002-12-31,spell-PPG-19960102,,PPG,PPG,PPG Industries,PPG Industries,1996-01-02,,fja_history,auto
2002-12-31,spell-PPL-19960102,,PPL,PPL,PPL Corporation,PPL Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-PRU-20020722,,PRU,PRU,Prudential Financial,Prudential Financial,2002-07-22,,fja_history,auto
2002-12-31,spell-PSFT-19981002,,PSFT,PSFT,PSFT,,1998-10-02,2004-12-29,fja_history,auto
2002-12-31,spell-PTC-19970403,,PTC,PTC,PTC Inc.,PTC Inc.,1997-04-03,2007-01-03,fja_history,reused_symbol_requires_override
2002-12-31,spell-PTV-19991105,,PTV,PTV,Pactiv,,1999-11-05,2010-11-17,fja_history,auto
2002-12-31,spell-PVN-19960102,,PVN,PVN,PVN,,1996-01-02,2005-10-03,fja_history,auto
2002-12-31,spell-PWER-20001023,,PWER,PWER,PWER,,2000-10-23,2005-03-14,fja_history,auto
2002-12-31,spell-PX-19960102,,PX,PX,PX,,1996-01-02,2018-10-31,fja_history,reused_symbol_requires_override
2002-12-31,spell-Q-20000706,,Q,Q,Qnity Electronics,Qnity Electronics,2000-07-06,2011-04-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-QCOM-19990722,,QCOM,QCOM,Qualcomm,Qualcomm,1999-07-22,,fja_history,auto
2002-12-31,spell-QLGC-20001212,,QLGC,QLGC,QLGC,,2000-12-12,2011-01-18,fja_history,auto
2002-12-31,spell-QTRN-19991116,,QTRN,QTRN,Quintiles Transnational,,1999-11-16,2003-09-26,fja_history,auto
2002-12-31,spell-R-19960102,,R,R,Ryder System,,1996-01-02,2017-06-19,fja_history,reused_symbol_requires_override
2002-12-31,spell-RAI-20020904,,RAI,RAI,Reynolds American,,2002-09-04,2017-07-25,fja_history,auto
2002-12-31,spell-RATL-20020201,,RATL,RATL,RATL,,2002-02-01,2003-02-21,fja_history,auto
2002-12-31,spell-RBK-19960102,,RBK,RBK,RBK,,1996-01-02,2006-02-01,fja_history,auto
2002-12-31,spell-RDC-19960102,,RDC,RDC,Rowan Companies,,1996-01-02,2014-08-19,fja_history,reused_symbol_requires_override
2002-12-31,spell-RF-19980828,,RF,RF,Regions Financial Corporation,Regions Financial Corporation,1998-08-28,,fja_history,auto
2002-12-31,spell-RHI-20001205,,RHI,RHI,Robert Half,,2000-12-05,2024-06-24,fja_history,auto
2002-12-31,spell-RIG-19991231,,RIG,RIG,Transocean,,1999-12-31,2008-12-19,fja_history,reused_symbol_requires_override
2002-12-31,spell-ROH-19960102,,ROH,ROH,ROH,,1996-01-02,2009-04-02,fja_history,reused_symbol_requires_override
2002-12-31,spell-ROK-19960102,,ROK,ROK,Rockwell Automation,Rockwell Automation,1996-01-02,,fja_history,auto
2002-12-31,spell-RRD-19960102,,RRD,RRD,RR Donnelley,,1996-01-02,2012-12-12,fja_history,auto
2002-12-31,spell-RSHCQ-19960102,,RSHCQ,RSHCQ,RSHCQ,,1996-01-02,2011-07-01,fja_history,auto
2002-12-31,spell-RTN-19960102,,RTN,RTN,Raytheon Company,,1996-01-02,2020-04-06,fja_history,reused_symbol_requires_override
2002-12-31,spell-RX-19961104,,RX,RX,IMS Health,,1996-11-04,2010-02-26,fja_history,auto
2002-12-31,spell-S-19960102,,S,S,Sprint Nextel,,1996-01-02,2013-07-09,fja_history,reused_symbol_requires_override
2002-12-31,spell-SAF-19960102,,SAF,SAF,SAF,,1996-01-02,2008-09-23,fja_history,reused_symbol_requires_override
2002-12-31,spell-SANM-20000621,,SANM,SANM,SANM,,2000-06-21,2007-07-02,fja_history,auto
2002-12-31,spell-SBL-20001211,,SBL,SBL,Symbol Technologies,,2000-12-11,2007-01-10,fja_history,auto
2002-12-31,spell-SBUX-20000608,,SBUX,SBUX,Starbucks,Starbucks,2000-06-08,,fja_history,auto
2002-12-31,spell-SCHW-19970602,,SCHW,SCHW,Charles Schwab Corporation,Charles Schwab Corporation,1997-06-02,,fja_history,auto
2002-12-31,spell-SDS-20020722,,SDS,SDS,SDS,,2002-07-22,2005-08-12,fja_history,reused_symbol_requires_override
2002-12-31,spell-SEBL-20000505,,SEBL,SEBL,SEBL,,2000-05-05,2006-02-01,fja_history,auto
2002-12-31,spell-SEE-19980401,,SEE,SEE,Sealed Air,,1998-04-01,2023-10-18,fja_history,auto
2002-12-31,spell-SFA-19960102,,SFA,SFA,SFA,,1996-01-02,2006-02-27,fja_history,reused_symbol_requires_override
2002-12-31,spell-SGP-19960102,,SGP,SGP,Schering-Plough,,1996-01-02,2009-11-04,fja_history,auto
2002-12-31,spell-SHW-19960102,,SHW,SHW,Sherwin-Williams,Sherwin-Williams,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-SIAL-19960102,,SIAL,SIAL,Sigma-Aldrich,,1996-01-02,2015-11-18,fja_history,reused_symbol_requires_override
2002-12-31,spell-SLB-19960102,,SLB,SLB,Schlumberger,Schlumberger,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-SLM-19980701,,SLM,SLM,SLM Corporation,,1998-07-01,2014-05-01,fja_history,auto
2002-12-31,spell-SLR-19981231,,SLR,SLR,Solectron,,1998-12-31,2007-10-02,fja_history,auto
2002-12-31,spell-SNA-19960102,,SNA,SNA,Snap-on,Snap-on,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-SNV-19971201,,SNV,SNV,SNV,,1997-12-01,2008-01-02,fja_history,auto
2002-12-31,spell-SO-19960102,,SO,SO,Southern Company,Southern Company,1996-01-02,,fja_history,auto
2002-12-31,spell-SOTR-19990301,,SOTR,SOTR,SOTR,,1999-03-01,2004-11-01,fja_history,auto
2002-12-31,spell-SPG-20020626,,SPG,SPG,Simon Property Group,Simon Property Group,2002-06-26,,fja_history,auto
2002-12-31,spell-SPGI-19960102,,SPGI,SPGI,S&P Global,S&P Global,1996-01-02,,fja_history,auto
2002-12-31,spell-SPLS-19981007,,SPLS,SPLS,Staples,,1998-10-07,2017-09-13,fja_history,auto
2002-12-31,spell-SRE-19980629,,SRE,SRE,Sempra,Sempra,1998-06-29,,fja_history,auto
2002-12-31,spell-STI-19960102,,STI,STI,SunTrust Banks,,1996-01-02,2019-12-09,fja_history,reused_symbol_requires_override
2002-12-31,spell-STJ-19960102,,STJ,STJ,St Jude Medical,,1996-01-02,2017-01-05,fja_history,auto
2002-12-31,spell-STT-19970818,,STT,STT,State Street Corporation,State Street Corporation,1997-08-18,,fja_history,auto
2002-12-31,spell-SUN-19960102,,SUN,SUN,SunAmerica,,1996-01-02,2012-10-05,fja_history,reused_symbol_requires_override
2002-12-31,spell-SVU-19960102,,SVU,SVU,Supervalu,,1996-01-02,2012-05-01,fja_history,reused_symbol_requires_override
2002-12-31,spell-SWK-19960102,,SWK,SWK,Stanley Black & Decker,Stanley Black & Decker,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-SWY-19981113,,SWY,SWY,Safeway,,1998-11-13,2015-01-27,fja_history,auto
2002-12-31,spell-SYK-20001212,,SYK,SYK,Stryker Corporation,Stryker Corporation,2000-12-12,,fja_history,auto
2002-12-31,spell-SYY-19960102,,SYY,SYY,Sysco,Sysco,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-T-19960102,,T,T,AT&T,AT&T,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-TAP-19960102,,TAP,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-TE-20011010,,TE,TE,TECO Energy,,2001-10-10,2016-07-01,fja_history,auto
2002-12-31,spell-TEK-19960102,,TEK,TEK,TEK,,1996-01-02,2007-11-16,fja_history,reused_symbol_requires_override
2002-12-31,spell-TER-19991115,,TER,TER,Teradyne,Teradyne,1999-11-15,2013-12-23,fja_history,reused_symbol_requires_override
2002-12-31,spell-TGNA-19960102,,TGNA,TGNA,Tegna,,1996-01-02,2017-06-02,fja_history,auto
2002-12-31,spell-TGT-19960102,,TGT,TGT,Target Corporation,Target Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-THC-19960102,,THC,THC,Tenet Healthcare,,1996-01-02,2016-04-18,fja_history,reused_symbol_requires_override
2002-12-31,spell-TIF-20000621,,TIF,TIF,Tiffany & Co,,2000-06-21,2021-01-07,fja_history,auto
2002-12-31,spell-TIN-19960102,,TIN,TIN,TIN,,1996-01-02,2007-12-31,fja_history,reused_symbol_requires_override
2002-12-31,spell-TJX-19960102,,TJX,TJX,TJX Companies,TJX Companies,1996-01-02,,fja_history,auto
2002-12-31,spell-TLAB-19960102,,TLAB,TLAB,Tellabs,,1996-01-02,2011-12-21,fja_history,reused_symbol_requires_override
2002-12-31,spell-TMK-19960102,,TMK,TMK,TMK,,1996-01-02,2019-08-08,fja_history,auto
2002-12-31,spell-TMO-19970102,,TMO,TMO,Thermo Fisher Scientific,Thermo Fisher Scientific,1997-01-02,,fja_history,auto
2002-12-31,spell-TNB-19960102,,TNB,TNB,TNB,,1996-01-02,2004-08-03,fja_history,reused_symbol_requires_override
2002-12-31,spell-TOY-19960102,,TOY,TOY,TOY,,1996-01-02,2005-07-22,fja_history,auto
2002-12-31,spell-TRB-19960102,,TRB,TRB,Tribune Media,,1996-01-02,2007-12-21,fja_history,reused_symbol_requires_override
2002-12-31,spell-TROW-19991013,,TROW,TROW,T. Rowe Price,T. Rowe Price,1999-10-13,,fja_history,auto
2002-12-31,spell-TRV-19960102,,TRV,TRV,Travelers Companies (The),Travelers Companies (The),1996-01-02,,fja_history,auto
2002-12-31,spell-TSG-20000316,,TSG,TSG,Sabre Corporation,,2000-03-16,2007-04-02,fja_history,auto
2002-12-31,spell-TT-20020513,,TT,TT,Trane Technologies,Trane Technologies,2002-05-13,2008-06-06,fja_history,reused_symbol_requires_override
2002-12-31,spell-TUP-19960531,,TUP,TUP,TUP,,1996-05-31,2004-03-25,fja_history,auto
2002-12-31,spell-TWX-19960102,,TWX,TWX,Time Warner,,1996-01-02,2018-06-15,fja_history,auto
2002-12-31,spell-TXN-19960102,,TXN,TXN,Texas Instruments,Texas Instruments,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-TXT-19960102,,TXT,TXT,Textron,Textron,1996-01-02,,fja_history,reused_symbol_requires_override
2002-12-31,spell-TXU-19960102,,TXU,TXU,TXU,,1996-01-02,2007-10-10,fja_history,reused_symbol_requires_override
