as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
1996-12-31,spell-HRB-19960102,,HRB,HRB,H&R Block,,1996-01-02,2020-09-21,fja_history,reused_symbol_requires_override
1996-12-31,spell-HRS-19960102,,HRS,HRS,Harris Corporation,,1996-01-02,1999-11-08,fja_history,reused_symbol_requires_override
1996-12-31,spell-HSH-19960102,,HSH,HSH,HSH,,1996-01-02,2012-06-29,fja_history,auto
1996-12-31,spell-HSY-19960102,,HSY,HSY,Hershey Company (The),Hershey Company (The),1996-01-02,,fja_history,auto
1996-12-31,spell-HUM-19960102,,HUM,HUM,Humana,Humana,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-IBM-19960102,,IBM,IBM,IBM,IBM,1996-01-02,,fja_history,auto
1996-12-31,spell-IFF-19960102,,IFF,IFF,International Flavors & Fragrances,International Flavors & Fragrances,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-IKN-19960102,,IKN,IKN,IKN,,1996-01-02,2000-06-29,fja_history,auto
1996-12-31,spell-INCLF-19960102,,INCLF,INCLF,INCLF,,1996-01-02,2002-07-22,fja_history,auto
1996-12-31,spell-INGR-19960102,,INGR,INGR,INGR,,1996-01-02,1997-07-28,fja_history,reused_symbol_requires_override
1996-12-31,spell-INTC-19960102,,INTC,INTC,Intel,Intel,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-IP-19960102,,IP,IP,International Paper,International Paper,1996-01-02,,fja_history,auto
1996-12-31,spell-IPG-19960102,,IPG,IPG,Interpublic Group,,1996-01-02,2025-11-28,fja_history,reused_symbol_requires_override
1996-12-31,spell-IR-19960102,,IR,IR,Ingersoll Rand,Ingersoll Rand,1996-01-02,2009-07-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-ITT-19960102,,ITT,ITT,ITT,,1996-01-02,2011-11-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-ITW-19960102,,ITW,ITW,Illinois Tool Works,Illinois Tool Works,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-JAVA-19960102,,JAVA,JAVA,JAVA,,1996-01-02,2010-01-27,fja_history,auto
1996-12-31,spell-JCI-19960102,,JCI,JCI,Johnson Controls,Johnson Controls,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-JCP-19960102,,JCP,JCP,JCPenney,,1996-01-02,2013-12-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-JH-19960102,,JH,JH,JH,,1996-01-02,1998-04-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-JNJ-19960102,,JNJ,JNJ,Johnson & Johnson,Johnson & Johnson,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-JOS-19960102,,JOS,JOS,JOS,,1996-01-02,2000-05-10,fja_history,reused_symbol_requires_override
1996-12-31,spell-JP-19960102,,JP,JP,JP,,1996-01-02,2006-04-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-JPM-19960102,,JPM,JPM,JPMorgan Chase,JPMorgan Chase,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-JWN-19960102,,JWN,JWN,Nordstrom,,1996-01-02,2020-06-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-K-19960102,,K,K,Kellanova,,1996-01-02,2025-12-11,fja_history,reused_symbol_requires_override
1996-12-31,spell-KATE-19960102,,KATE,KATE,KATE,,1996-01-02,2008-12-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-KBH-19960102,,KBH,KBH,KB Home,,1996-01-02,2009-12-21,fja_history,reused_symbol_requires_override
1996-12-31,spell-KEY-19960102,,KEY,KEY,KeyCorp,KeyCorp,1996-01-02,,fja_history,auto
1996-12-31,spell-KM-19960102,,KM,KM,KM,,1996-01-02,2002-01-17,fja_history,reused_symbol_requires_override
1996-12-31,spell-KMB-19960102,,KMB,KMB,Kimberly-Clark,Kimberly-Clark,1996-01-02,,fja_history,auto
1996-12-31,spell-KMG-19960102,,KMG,KMG,KMG,,1996-01-02,2006-08-11,fja_history,reused_symbol_requires_override
1996-12-31,spell-KO-19960102,,KO,KO,Coca-Cola Company (The),Coca-Cola Company (The),1996-01-02,,fja_history,auto
1996-12-31,spell-KR-19960102,,KR,KR,Kroger,Kroger,1996-01-02,,fja_history,auto
1996-12-31,spell-KRB-19960102,,KRB,KRB,KRB,,1996-01-02,2006-01-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-KRI-19960102,,KRI,KRI,KRI,,1996-01-02,2006-06-28,fja_history,auto
1996-12-31,spell-KWP-19960102,,KWP,KWP,KWP,,1996-01-02,1999-11-16,fja_history,auto
1996-12-31,spell-L-19960102,,L,L,Loews Corporation,Loews Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-LB-19960102,,LB,LB,LB,,1996-01-02,2021-08-03,fja_history,auto
1996-12-31,spell-LDG-19960102,,LDG,LDG,LDG,,1996-01-02,2001-07-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-LDW_B-19960102,,LDW.B,LDW.B,LDW.B,,1996-01-02,1999-12-08,fja_history,auto
1996-12-31,spell-LLX-19960102,,LLX,LLX,LLX,,1996-01-02,1997-10-23,fja_history,reused_symbol_requires_override
1996-12-31,spell-LLY-19960102,,LLY,LLY,Lilly (Eli),Lilly (Eli),1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-LMT-19960102,,LMT,LMT,Lockheed Martin,Lockheed Martin,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-LNC-19960102,,LNC,LNC,Lincoln National Corporation,,1996-01-02,2023-09-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-LOW-19960102,,LOW,LOW,Lowe's,Lowe's,1996-01-02,,fja_history,auto
1996-12-31,spell-LPX-19960102,,LPX,LPX,LPX,,1996-01-02,2006-11-10,fja_history,reused_symbol_requires_override
1996-12-31,spell-LSI-19960102,,LSI,LSI,LSI Corporation,,1996-01-02,2014-05-07,fja_history,auto
1996-12-31,spell-LU-19961001,,LU,LU,LU,,1996-10-01,2006-12-01,fja_history,auto
1996-12-31,spell-LUB-19960102,,LUB,LUB,LUB,,1996-01-02,1997-01-02,fja_history,auto
1996-12-31,spell-LUV-19960102,,LUV,LUV,Southwest Airlines,Southwest Airlines,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-M-19960102,,M,M,Macy's,,1996-01-02,2020-04-06,fja_history,reused_symbol_requires_override
1996-12-31,spell-MAS-19960102,,MAS,MAS,Masco,Masco,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-MAT-19960102,,MAT,MAT,Mattel,,1996-01-02,2019-06-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-MAY-19960102,,MAY,MAY,MAY,,1996-01-02,2005-08-29,fja_history,auto
1996-12-31,spell-MBI-19961203,,MBI,MBI,MBIA,,1996-12-03,2009-12-21,fja_history,auto
1996-12-31,spell-MCD-19960102,,MCD,MCD,McDonald's,McDonald's,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-MCIC-19960102,,MCIC,MCIC,MCIC,,1996-01-02,1998-09-15,fja_history,reused_symbol_requires_override
1996-12-31,spell-MCO-19960102,,MCO,MCO,Moody's Corporation,Moody's Corporation,1996-01-02,,fja_history,auto
1996-12-31,spell-MD-19960102,,MD,MD,MD,,1996-01-02,1997-08-01,fja_history,auto
1996-12-31,spell-MDP-19960102,,MDP,MDP,Meredith Corp,,1996-01-02,2011-01-04,fja_history,reused_symbol_requires_override
1996-12-31,spell-MDR-19960102,,MDR,MDR,MDR,,1996-01-02,2003-08-20,fja_history,reused_symbol_requires_override
1996-12-31,spell-MDT-19960102,,MDT,MDT,Medtronic,Medtronic,1996-01-02,,fja_history,auto
1996-12-31,spell-MEA-19960102,,MEA,MEA,MEA,,1996-01-02,2002-01-30,fja_history,reused_symbol_requires_override
1996-12-31,spell-MEE-19960102,,MEE,MEE,Massey Energy,,1996-01-02,2000-12-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-MEL-19960102,,MEL,MEL,MEL,,1996-01-02,2007-07-02,fja_history,auto
1996-12-31,spell-MER-19960102,,MER,MER,MER,,1996-01-02,2009-01-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-MII-19960102,,MII,MII,MII,,1996-01-02,1999-06-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-MIL-19960102,,MIL,MIL,Millipore,,1996-01-02,2010-07-15,fja_history,reused_symbol_requires_override
1996-12-31,spell-MKG-19960102,,MKG,MKG,MKG,,1996-01-02,2000-10-18,fja_history,auto
1996-12-31,spell-MMC-19960102,,MMC,MMC,MMC,,1996-01-02,2026-01-14,fja_history,reused_symbol_requires_override
1996-12-31,spell-MMM-19960102,,MMM,MMM,3M,3M,1996-01-02,,fja_history,auto
1996-12-31,spell-MNR-19960102,,MNR,MNR,MNR,,1996-01-02,1998-09-28,fja_history,auto
1996-12-31,spell-MO-19960102,,MO,MO,Altria,Altria,1996-01-02,,fja_history,auto
1996-12-31,spell-MOB-19960102,,MOB,MOB,MOB,,1996-01-02,1999-12-01,fja_history,auto
1996-12-31,spell-MRK-19960102,,MRK,MRK,Merck & Co.,Merck & Co.,1996-01-02,,fja_history,auto
1996-12-31,spell-MRO-19960102,,MRO,MRO,Marathon Oil,,1996-01-02,2024-11-26,fja_history,auto
1996-12-31,spell-MS-19960102,,MS,MS,Morgan Stanley,Morgan Stanley,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-MSFT-19960102,,MSFT,MSFT,Microsoft,Microsoft,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-MSI-19960102,,MSI,MSI,Motorola Solutions,Motorola Solutions,1996-01-02,,fja_history,auto
1996-12-31,spell-MST-19960102,,MST,MST,MST,,1996-01-02,1998-08-14,fja_history,reused_symbol_requires_override
1996-12-31,spell-MTG-19960719,,MTG,MTG,MTG,,1996-07-19,2008-10-31,fja_history,auto
1996-12-31,spell-MTLQQ-19960102,,MTLQQ,MTLQQ,MTLQQ,,1996-01-02,2009-06-03,fja_history,auto
1996-12-31,spell-MU-19960102,,MU,MU,Micron Technology,Micron Technology,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-MWI-19960102,,MWI,MWI,MWI,,1996-01-02,1999-05-28,fja_history,auto
1996-12-31,spell-MWV-19960102,,MWV,MWV,MWV,,1996-01-02,2015-07-02,fja_history,auto
1996-12-31,spell-MYG-19960102,,MYG,MYG,MYG,,1996-01-02,2006-04-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-MZIAQ-19960102,,MZIAQ,MZIAQ,MZIAQ,,1996-01-02,2000-06-29,fja_history,auto
1996-12-31,spell-NAE-19960102,,NAE,NAE,NAE,,1996-01-02,1997-08-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-NAV-19960102,,NAV,NAV,NAV,,1996-01-02,2006-12-20,fja_history,reused_symbol_requires_override
1996-12-31,spell-NC-19960102,,NC,NC,NC,,1996-01-02,2000-06-05,fja_history,reused_symbol_requires_override
1996-12-31,spell-NCC-19960102,,NCC,NCC,National City,,1996-01-02,2009-01-02,fja_history,auto
1996-12-31,spell-NEE-19960102,,NEE,NEE,NextEra Energy,NextEra Energy,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-NEM-19960102,,NEM,NEM,Newmont,Newmont,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-NKE-19960102,,NKE,NKE,"Nike, Inc.","Nike, Inc.",1996-01-02,,fja_history,auto
1996-12-31,spell-NLC-19960102,,NLC,NLC,NLC,,1996-01-02,1999-08-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-NLV-19960401,,NLV,NLV,NLV,,1996-04-01,2000-01-06,fja_history,auto
1996-12-31,spell-NMK-19960102,,NMK,NMK,NMK,,1996-01-02,2002-02-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-NOC-19960102,,NOC,NOC,Northrop Grumman,Northrop Grumman,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-NOVL-19960102,,NOVL,NOVL,Novell,,1996-01-02,2011-04-28,fja_history,reused_symbol_requires_override
1996-12-31,spell-NRTLQ-19960102,,NRTLQ,NRTLQ,NRTLQ,,1996-01-02,2002-07-22,fja_history,auto
1996-12-31,spell-NSC-19960102,,NSC,NSC,Norfolk Southern,Norfolk Southern,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-NSI-19960102,,NSI,NSI,NSI,,1996-01-02,2001-12-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-NSM-19960102,,NSM,NSM,National Semiconductor,,1996-01-02,2011-09-26,fja_history,reused_symbol_requires_override
1996-12-31,spell-NUE-19960102,,NUE,NUE,Nucor,Nucor,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-NWL-19960102,,NWL,NWL,Newell Brands,,1996-01-02,2023-09-18,fja_history,auto
1996-12-31,spell-NYN-19960102,,NYN,NYN,NYN,,1996-01-02,1997-08-15,fja_history,reused_symbol_requires_override
1996-12-31,spell-NYT-19960102,,NYT,NYT,The New York Times Company,,1996-01-02,2010-12-20,fja_history,auto
1996-12-31,spell-OAT-19960102,,OAT,OAT,OAT,,1996-01-02,2001-08-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-OKE-19960102,,OKE,OKE,Oneok,Oneok,1996-01-02,2001-08-30,fja_history,reused_symbol_requires_override
1996-12-31,spell-OMX-19960102,,OMX,OMX,OfficeMax,,1996-01-02,2008-06-23,fja_history,reused_symbol_requires_override
1996-12-31,spell-ONE-19960102,,ONE,ONE,ONE,,1996-01-02,2004-07-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-ORCL-19960102,,ORCL,ORCL,Oracle Corporation,Oracle Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-ORX-19960102,,ORX,ORX,ORX,,1996-01-02,1999-03-01,fja_history,auto
1996-12-31,spell-OWENQ-19960102,,OWENQ,OWENQ,OWENQ,,1996-01-02,2000-10-02,fja_history,auto
1996-12-31,spell-OXY-19960102,,OXY,OXY,Occidental Petroleum,Occidental Petroleum,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-PAC-19960102,,PAC,PAC,PAC,,1996-01-02,1997-04-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-PAS-19960102,,PAS,PAS,PAS,,1996-01-02,1998-01-30,fja_history,reused_symbol_requires_override
1996-12-31,spell-PBI-19960102,,PBI,PBI,Pitney Bowes,,1996-01-02,2017-03-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-PBY-19960102,,PBY,PBY,PBY,,1996-01-02,2000-04-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-PCAR-19960102,,PCAR,PCAR,Paccar,Paccar,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-PCG-19960102,,PCG,PCG,PG&E Corporation,PG&E Corporation,1996-01-02,2019-01-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-PCH-19960102,,PCH,PCH,PCH,,1996-01-02,2001-07-09,fja_history,reused_symbol_requires_override
1996-12-31,spell-PD-19960102,,PD,PD,PD,,1996-01-02,2007-03-20,fja_history,reused_symbol_requires_override
1996-12-31,spell-PDG-19960102,,PDG,PDG,PDG,,1996-01-02,2002-07-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-PEG-19960102,,PEG,PEG,Public Service Enterprise Group,Public Service Enterprise Group,1996-01-02,,fja_history,auto
1996-12-31,spell-PEL-19960102,,PEL,PEL,PEL,,1996-01-02,1997-06-19,fja_history,reused_symbol_requires_override
1996-12-31,spell-PEP-19960102,,PEP,PEP,PepsiCo,PepsiCo,1996-01-02,,fja_history,auto
1996-12-31,spell-PET-19960102,,PET,PET,PET,,1996-01-02,1998-06-29,fja_history,reused_symbol_requires_override
1996-12-31,spell-PFE-19960102,,PFE,PFE,Pfizer,Pfizer,1996-01-02,,fja_history,auto
1996-12-31,spell-PG-19960102,,PG,PG,Procter & Gamble,Procter & Gamble,1996-01-02,,fja_history,auto
1996-12-31,spell-PGL-19960102,,PGL,PGL,PGL,,1996-01-02,2007-02-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-PGN-19960102,,PGN,PGN,Progress Energy,,1996-01-02,2012-07-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-PH-19960102,,PH,PH,Parker Hannifin,Parker Hannifin,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-PHA-19960102,,PHA,PHA,PHA,,1996-01-02,2003-04-16,fja_history,auto
1996-12-31,spell-PHB-19960102,,PHB,PHB,PHB,,1996-01-02,1999-10-04,fja_history,auto
1996-12-31,spell-PHM-19960102,,PHM,PHM,PulteGroup,PulteGroup,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-PKI-19960102,,PKI,PKI,PKI,,1996-01-02,2023-05-16,fja_history,reused_symbol_requires_override
1996-12-31,spell-PLL-19960102,,PLL,PLL,Pall Corporation,,1996-01-02,2015-08-31,fja_history,auto
1996-12-31,spell-PNC-19960102,,PNC,PNC,PNC Financial Services,PNC Financial Services,1996-01-02,,fja_history,auto
1996-12-31,spell-PNU-19960102,,PNU,PNU,PNU,,1996-01-02,2000-04-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-PPG-19960102,,PPG,PPG,PPG Industries,PPG Industries,1996-01-02,,fja_history,auto
1996-12-31,spell-PPL-19960102,,PPL,PPL,PPL Corporation,PPL Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-PPW-19960102,,PPW,PPW,PPW,,1996-01-02,1999-11-30,fja_history,reused_symbol_requires_override
1996-12-31,spell-PRD-19960102,,PRD,PRD,PRD,,1996-01-02,2000-12-12,fja_history,reused_symbol_requires_override
1996-12-31,spell-PVN-19960102,,PVN,PVN,PVN,,1996-01-02,2005-10-03,fja_history,auto
1996-12-31,spell-PX-19960102,,PX,PX,PX,,1996-01-02,2018-10-31,fja_history,reused_symbol_requires_override
1996-12-31,spell-PZE-19960102,,PZE,PZE,PZE,,1996-01-02,1998-12-31,fja_history,auto
1996-12-31,spell-R-19960102,,R,R,Ryder System,,1996-01-02,2017-06-19,fja_history,reused_symbol_requires_override
1996-12-31,spell-RAD-19960102,,RAD,RAD,Rite Aid,,1996-01-02,2000-07-27,fja_history,reused_symbol_requires_override
1996-12-31,spell-RAL-19960102,,RAL,RAL,RAL,,1996-01-02,2001-12-13,fja_history,reused_symbol_requires_override
1996-12-31,spell-RBD-19960102,,RBD,RBD,RBD,,1996-01-02,1999-03-25,fja_history,reused_symbol_requires_override
1996-12-31,spell-RBK-19960102,,RBK,RBK,RBK,,1996-01-02,2006-02-01,fja_history,auto
1996-12-31,spell-RDC-19960102,,RDC,RDC,Rowan Companies,,1996-01-02,2014-08-19,fja_history,reused_symbol_requires_override
1996-12-31,spell-RDS_A-19960102,,RDS.A,RDS.A,RDS.A,,1996-01-02,2002-07-22,fja_history,auto
1996-12-31,spell-RLM-19960102,,RLM,RLM,RLM,,1996-01-02,2000-05-04,fja_history,reused_symbol_requires_override
1996-12-31,spell-RML-19960102,,RML,RML,RML,,1996-01-02,2000-12-12,fja_history,reused_symbol_requires_override
1996-12-31,spell-RNB-19960102,,RNB,RNB,RNB,,1996-01-02,2000-01-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-ROH-19960102,,ROH,ROH,ROH,,1996-01-02,2009-04-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-ROK-19960102,,ROK,ROK,Rockwell Automation,Rockwell Automation,1996-01-02,,fja_history,auto
1996-12-31,spell-RRD-19960102,,RRD,RRD,RR Donnelley,,1996-01-02,2012-12-12,fja_history,auto
1996-12-31,spell-RSHCQ-19960102,,RSHCQ,RSHCQ,RSHCQ,,1996-01-02,2011-07-01,fja_history,auto
1996-12-31,spell-RTN-19960102,,RTN,RTN,Raytheon Company,,1996-01-02,2020-04-06,fja_history,reused_symbol_requires_override
1996-12-31,spell-RX-19961104,,RX,RX,IMS Health,,1996-11-04,2010-02-26,fja_history,auto
1996-12-31,spell-RYAN-19960102,,RYAN,RYAN,RYAN,,1996-01-02,1997-01-02,fja_history,reused_symbol_requires_override
1996-12-31,spell-RYC-19960102,,RYC,RYC,RYC,,1996-01-02,1999-08-13,fja_history,reused_symbol_requires_override
1996-12-31,spell-RYI-19960102,,RYI,RYI,RYI,,1996-01-02,1998-07-01,fja_history,auto
1996-12-31,spell-S-19960102,,S,S,Sprint Nextel,,1996-01-02,2013-07-09,fja_history,reused_symbol_requires_override
1996-12-31,spell-SAF-19960102,,SAF,SAF,SAF,,1996-01-02,2008-09-23,fja_history,reused_symbol_requires_override
1996-12-31,spell-SB-19960102,,SB,SB,SB,,1996-01-02,1997-11-28,fja_history,reused_symbol_requires_override
1996-12-31,spell-SCI-19960102,,SCI,SCI,SCI,,1996-01-02,2000-03-16,fja_history,auto
1996-12-31,spell-SEG-19960816,,SEG,SEG,SEG,,1996-08-16,2000-11-22,fja_history,auto
1996-12-31,spell-SFA-19960102,,SFA,SFA,SFA,,1996-01-02,2006-02-27,fja_history,reused_symbol_requires_override
1996-12-31,spell-SFS-19960102,,SFS,SFS,SFS,,1996-01-02,1997-07-28,fja_history,auto
1996-12-31,spell-SGID-19960102,,SGID,SGID,SGID,,1996-01-02,2000-06-21,fja_history,auto
1996-12-31,spell-SGP-19960102,,SGP,SGP,Schering-Plough,,1996-01-02,2009-11-04,fja_history,auto
1996-12-31,spell-SHN-19960102,,SHN,SHN,SHN,,1996-01-02,1997-01-02,fja_history,auto
1996-12-31,spell-SHW-19960102,,SHW,SHW,Sherwin-Williams,Sherwin-Williams,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-SIAL-19960102,,SIAL,SIAL,Sigma-Aldrich,,1996-01-02,2015-11-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-SK-19960102,,SK,SK,SK,,1996-01-02,1998-04-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-SLB-19960102,,SLB,SLB,Schlumberger,Schlumberger,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-SMI-19960102,,SMI,SMI,SMI,,1996-01-02,2000-12-12,fja_history,reused_symbol_requires_override
1996-12-31,spell-SMS-19960102,,SMS,SMS,Shared Medical Systems,,1996-01-02,2000-06-08,fja_history,reused_symbol_requires_override
1996-12-31,spell-SNA-19960102,,SNA,SNA,Snap-on,Snap-on,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-SNT-19960102,,SNT,SNT,SNT,,1996-01-02,1999-10-26,fja_history,reused_symbol_requires_override
1996-12-31,spell-SO-19960102,,SO,SO,Southern Company,Southern Company,1996-01-02,,fja_history,auto
1996-12-31,spell-SPGI-19960102,,SPGI,SPGI,S&P Global,S&P Global,1996-01-02,,fja_history,auto
1996-12-31,spell-SRR-19960102,,SRR,SRR,SRR,,1996-01-02,1997-10-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-STI-19960102,,STI,STI,SunTrust Banks,,1996-01-02,2019-12-09,fja_history,reused_symbol_requires_override
1996-12-31,spell-STJ-19960102,,STJ,STJ,St Jude Medical,,1996-01-02,2017-01-05,fja_history,auto
1996-12-31,spell-STO-19960102,,STO,STO,STO,,1996-01-02,1998-11-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-SUN-19960102,,SUN,SUN,SunAmerica,,1996-01-02,2012-10-05,fja_history,reused_symbol_requires_override
1996-12-31,spell-SVU-19960102,,SVU,SVU,Supervalu,,1996-01-02,2012-05-01,fja_history,reused_symbol_requires_override
1996-12-31,spell-SWK-19960102,,SWK,SWK,Stanley Black & Decker,Stanley Black & Decker,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-SYY-19960102,,SYY,SYY,Sysco,Sysco,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-T-19960102,,T,T,AT&T,AT&T,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-TA-19960102,,TA,TA,TA,,1996-01-02,1999-07-22,fja_history,reused_symbol_requires_override
1996-12-31,spell-TAP-19960102,,TAP,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-TCOMA-19960102,,TCOMA,TCOMA,TCOMA,,1996-01-02,1999-03-10,fja_history,reused_symbol_requires_override
1996-12-31,spell-TDM-19960102,,TDM,TDM,TDM,,1996-01-02,1997-09-02,fja_history,auto
1996-12-31,spell-TEK-19960102,,TEK,TEK,TEK,,1996-01-02,2007-11-16,fja_history,reused_symbol_requires_override
1996-12-31,spell-TEN-19960102,,TEN,TEN,TEN,,1996-01-02,1999-11-05,fja_history,auto
1996-12-31,spell-TGNA-19960102,,TGNA,TGNA,Tegna,,1996-01-02,2017-06-02,fja_history,auto
1996-12-31,spell-TGT-19960102,,TGT,TGT,Target Corporation,Target Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-THC-19960102,,THC,THC,Tenet Healthcare,,1996-01-02,2016-04-18,fja_history,reused_symbol_requires_override
1996-12-31,spell-TIN-19960102,,TIN,TIN,TIN,,1996-01-02,2007-12-31,fja_history,reused_symbol_requires_override
1996-12-31,spell-TJX-19960102,,TJX,TJX,TJX Companies,TJX Companies,1996-01-02,,fja_history,auto
1996-12-31,spell-TKR-19960102,,TKR,TKR,TKR,,1996-01-02,2001-08-07,fja_history,reused_symbol_requires_override
1996-12-31,spell-TLAB-19960102,,TLAB,TLAB,Tellabs,,1996-01-02,2011-12-21,fja_history,reused_symbol_requires_override
1996-12-31,spell-TMC-19960102,,TMC,TMC,Times Mirror,,1996-01-02,2000-06-13,fja_history,reused_symbol_requires_override
1996-12-31,spell-TMC_A-19960102,,TMC.A,TMC.A,TMC.A,,1996-01-02,2000-06-13,fja_history,auto
1996-12-31,spell-TMK-19960102,,TMK,TMK,TMK,,1996-01-02,2019-08-08,fja_history,auto
1996-12-31,spell-TNB-19960102,,TNB,TNB,TNB,,1996-01-02,2004-08-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-TOY-19960102,,TOY,TOY,TOY,,1996-01-02,2005-07-22,fja_history,auto
1996-12-31,spell-TRB-19960102,,TRB,TRB,Tribune Media,,1996-01-02,2007-12-21,fja_history,reused_symbol_requires_override
1996-12-31,spell-TRV-19960102,,TRV,TRV,Travelers Companies (The),Travelers Companies (The),1996-01-02,,fja_history,auto
1996-12-31,spell-TRW-19960102,,TRW,TRW,TRW,,1996-01-02,2002-12-12,fja_history,reused_symbol_requires_override
1996-12-31,spell-TUP-19960531,,TUP,TUP,TUP,,1996-05-31,2004-03-25,fja_history,auto
1996-12-31,spell-TWX-19960102,,TWX,TWX,Time Warner,,1996-01-02,2018-06-15,fja_history,auto
1996-12-31,spell-TX-19960102,,TX,TX,TX,,1996-01-02,2001-10-10,fja_history,reused_symbol_requires_override
1996-12-31,spell-TXN-19960102,,TXN,TXN,Texas Instruments,Texas Instruments,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-TXT-19960102,,TXT,TXT,Textron,Textron,1996-01-02,,fja_history,reused_symbol_requires_override
1996-12-31,spell-TXU-19960102,,TXU,TXU,TXU,,1996-01-02,2007-10-10,fja_history,reused_symbol_requires_override
1996-12-31,spell-UAWGQ-19960102,,UAWGQ,UAWGQ,UAWGQ,,1996-01-02,2002-05-15,fja_history,auto
1996-12-31,spell-UCC-19960102,,UCC,UCC,UCC,,1996-01-02,1999-05-03,fja_history,reused_symbol_requires_override
1996-12-31,spell-UCL-19960102,,UCL,UCL,UCL,,1996-01-02,2005-08-11,fja_history,reused_symbol_requires_override
